scenario,total_return_pct
745,-0.3704474266760571
746,0.6111439510065431
747,0.610020519536536
748,-0.6717781572448622
749,-0.1576474589075727
750,-0.4808453875699281
751,-1.2142793172570165
752,0.40875362314030106
753,0.6559950019541239
754,0.5420428307594927
755,0.41253483245440314
756,-0.24515989998461496
757,-0.2537264346686774
758,-0.022633084877354825
759,-0.0012857574585467546
760,0.49368136826761777
761,1.1667951627527984
762,-0.6442311884004348
763,0.7788141153785233
764,-0.2785728518772457
765,0.7661571086779784
766,0.2845743807449397
767,1.3719187203268035
768,0.39546274503052814
769,-0.5002434080231377
770,-0.47302487570878293
771,-0.6313075861175577
772,-0.4000569716193003
773,0.38814669740658836
774,1.156882915203461
775,0.7011935374155787
776,0.20650449004553373
777,-0.01819183141981151
778,0.46374750159667855
779,-0.22637369003567498
780,0.6704904298531877
781,-0.10318034557261768
782,-0.1855362287321083
783,-0.2301345715555736
784,-0.005757307512210819
785,0.582703585319222
786,0.3270695459167916
787,-0.34124297547660776
788,0.8390463918813929
789,0.7755200381186489
790,0.06213453648198364
791,0.11424714728627272
792,-0.1124296405942915
793,0.5142473974840911
794,-0.332639252594924
795,-0.13199908341741118
796,-0.6546235799184119
797,0.6508242881548831
798,1.1153997664739013
799,0.3603807272597459
800,-0.31565088396391383
801,0.41238408783117464
802,-0.1040267096623193
803,-0.18711481274077402
804,1.3808690656637923
805,0.3982044843144017
806,0.3843000068459501
807,0.252963646843285
808,-0.22905992786891316
809,0.5883413772121759
810,0.6047718604397234
811,1.128428944056603
812,-0.6018350001648298
813,-0.25167259543036336
814,-0.21866105447506667
815,0.2807587173615733
816,1.130271749271028
817,0.1343449367552152
818,-0.4394674608266813
819,0.29036227385970115
820,0.5653770931049129
821,-0.12417780649615073
822,-0.06933300236353634
823,-0.35436033391093025
824,0.08302268085229603
825,0.4314433090244041
826,0.20611248661397408
827,-0.29460606439924986
828,-0.09096801275055855
829,-0.5576957201392285
830,-0.043986322958300406
831,-0.35841340681990186
832,-0.834892112638852
833,0.291902482963291
834,0.10884509193738179
835,0.48512998131631235
836,-0.6524412447351358
837,0.2112823830910271
838,0.6319561135440299
839,0.7978151165295433
840,0.8556496991781515
841,0.804822006840733
842,0.05431309275343299
843,0.8187405608692355
844,0.6285519143067964
845,1.0311789734167354
846,0.41048119266193783
847,-0.4802403321523818
848,0.7364300002526969
849,0.37950680509268864
850,-0.1769162653765366
851,-0.9441761812938765
852,-0.042785647310550345
853,0.4794814246704693
854,0.14591593933293012
855,0.2692151807957677
856,0.5963571846731242
857,-0.30564590608105346
858,-0.2897661330491186
859,-0.2889119977130483
860,-0.28330744838579447
861,1.29984015151412
862,-0.6846348868651209
863,0.11411235639142703
864,0.09262857558220983
865,-1.2520524714893289
866,-0.24180613160463826
867,-0.2231345098849813
868,0.25163979956219773
869,0.04376379610786518
870,-0.5030292776280976
871,-0.20664233982036206
872,-0.8609439027685406
873,0.8488361531511002
874,0.2678801981050194
875,-0.09811319359026571
876,0.5253591001718405
877,0.26719406952184777
878,-1.05738090464772
879,-0.30582941089722926
880,0.31103756860955123
881,0.48128341681157316
882,0.38443858336409953
883,-0.034968824720138514
884,0.007142860480580104
885,0.6711486729082505
886,-0.21435494326395022
887,-0.46046379959940875
888,-0.08384964984703425
889,-0.42694766349604674
890,0.32189577934820246
891,-0.17679873955855907
892,-0.009863504110729782
893,0.3023604140863334
894,0.20444311165790374
895,-0.8007316353252025
896,-0.12773321573731344
897,0.5816708020360162
898,-0.35776755937616533
899,-0.011639196604307234
900,0.5726995306341687
901,0.477801044406001
902,-0.29847157445560546
903,0.16749283029298123
904,0.36545471062994217
905,0.5537073174058715
906,-0.2740656263868657
907,0.28156351468415775
908,-0.2865151843193914
909,-0.173202992653132
910,-0.43431034475163166
911,-1.1080241363469856
912,-0.3620197097873423
913,-1.111212732168132
914,-0.1288025386798286
915,-0.13657261129880194
916,-0.24526036873045998
917,0.31568190707340626
918,0.19347686372235273
919,0.4858304376647915
920,0.3670444301492104
921,0.21865544764141376
922,0.24573658157402978
923,-0.26764502450595806
924,0.4375795058640275
925,0.5732701627375381
926,-0.5949713963652958
927,0.7280401176751772
928,-0.05212431560195352
929,0.8791009705029218
930,0.40168377369880215
931,0.2474028868697964
932,-0.5602799852890694
933,-0.40150520245522126
934,0.5082217110198961
935,0.1337089433402383
936,0.8449643136283047
937,-0.4373875220568757
938,0.25306028409222137
939,-0.19890698383457917
940,1.363346504624352
941,-0.4444229685782841
942,-0.3353142256805386
943,0.12699451003115314
944,-0.19365235680279813
945,0.9908412889112261
946,-0.5570795404808537
947,-0.11917858302755713
948,-0.448976224764952
949,-1.0381824037863252
950,-0.23180470822019572
